Unit Code,Unit Title,Dept,Value,Link code,Instance
I00829,P2317FTC | MSc Applied Aquatic Biology (Full Time) | Year 1 | Semester 2,BIOL,0,I00829,Sem1
I00829,P2317FTC | MSc Applied Aquatic Biology (Full Time) | Year 1 | Semester 2,BIOL,0,I00829,Sem2
I00830,P2324PTD | MSc Forensic Accounting (Distance Learning) (3 Year) | Year 1 | Semes,AEF,0,I00830,Sem1
I00830,P2324PTD | MSc Forensic Accounting (Distance Learning) (3 Year) | Year 1 | Semes,AEF,0,I00830,Sem2
I00831,P2343FTD | MPA MPA Public Administration (Distance Learning) (Full Time) | Year,SELL,0,I00831,Sem1
I00831,P2343FTD | MPA MPA Public Administration (Distance Learning) (Full Time) | Year,SELL,0,I00831,Sem2
I00832,P2378FTC | MArch Architecture (Full Time) | Year 1 | Semester 2,ARCH,0,I00832,Sem1
I00832,P2378FTC | MArch Architecture (Full Time) | Year 1 | Semester 2,ARCH,0,I00832,Sem2
I00833,P2385FTC | MSc Innovation Management and Entrepreneurship (Full Time) | Year 1 |,SMI,0,I00833,Sem1
I00833,P2385FTC | MSc Innovation Management and Entrepreneurship (Full Time) | Year 1 |,SMI,0,I00833,Sem2
I00834,P2392FTC | MA Digital Marketing (Full Time) | Year 1 | Semester 2,SMI,0,I00834,Sem1
I00834,P2392FTC | MA Digital Marketing (Full Time) | Year 1 | Semester 2,SMI,0,I00834,Sem2
I00835,P2399FTC | MA Applied Linguistics and TESOL (Full Time) | Year 1 | Semester 1,SELL,0,I00835,Sem1
I00835,P2399FTC | MA Applied Linguistics and TESOL (Full Time) | Year 1 | Semester 1,SELL,0,I00835,Sem2
I00836,P2431PTD | MSc Strategic Quality Management (Distance Learning) | Year 2 | Semes,OSP,0,I00836,Sem1
I00836,P2431PTD | MSc Strategic Quality Management (Distance Learning) | Year 2 | Semes,OSP,0,I00836,Sem2
I00837,P2444PTC | No Award International Professional Practice (Part 3) Architecture |,ARCH,0,I00837,Sem1
I00837,P2444PTC | No Award International Professional Practice (Part 3) Architecture |,ARCH,0,I00837,Sem2
I00838,P2450FTC | PGCE - Professional Computer Science Secondary (11-16 years) (Full Ti,SELL,0,I00838,Sem1
I00838,P2450FTC | PGCE - Professional Computer Science Secondary (11-16 years) (Full Ti,SELL,0,I00838,Sem2
I00839,P2451FTC | PGCE - Postgraduate Computer Science Secondary (11-16 years) (Full Ti,SELL,0,I00839,Sem1
I00839,P2451FTC | PGCE - Postgraduate Computer Science Secondary (11-16 years) (Full Ti,SELL,0,I00839,Sem2
I00840,P2457FTD | MA Naval History (Distance Learning) (Full Time) | Year 1 | Semester,SASSHPL,0,I00840,Sem1
I00840,P2457FTD | MA Naval History (Distance Learning) (Full Time) | Year 1 | Semester,SASSHPL,0,I00840,Sem2
I00841,P2460FTC | MRes Humanities and Social Sciences (Full Time) | Year 1 | Semester 2,SASSHPL,0,I00841,Sem1
I00841,P2460FTC | MRes Humanities and Social Sciences (Full Time) | Year 1 | Semester 2,SASSHPL,0,I00841,Sem2
I00842,P2475FTC | MSc Educational Leadership and Management (Full Time) | Year 1 | Seme,SELL,0,I00842,Sem1
I00842,P2475FTC | MSc Educational Leadership and Management (Full Time) | Year 1 | Seme,SELL,0,I00842,Sem2
I00843,P2493FTC | MSc Risk Crisis and Resilience Management (Full Time) | Year 1 | Seme,SMI,0,I00843,Sem1
I00843,P2493FTC | MSc Risk Crisis and Resilience Management (Full Time) | Year 1 | Seme,SMI,0,I00843,Sem2
I00844,P2507PTD | MSc Educational Leadership and Management (Distance Learning) | Year,SELL,0,I00844,Sem1
I00844,P2507PTD | MSc Educational Leadership and Management (Distance Learning) | Year,SELL,0,I00844,Sem2
I00845,P2509FTC | MSc International Finance and Banking | Year 1 | Semester 2,AEF,0,I00845,Sem1
I00845,P2509FTC | MSc International Finance and Banking | Year 1 | Semester 2,AEF,0,I00845,Sem2
I00846,P2514FTC | MSc Film and Television (Full Time) | Year 1 | Semester 2,FMC,0,I00846,Sem1
I00846,P2514FTC | MSc Film and Television (Full Time) | Year 1 | Semester 2,FMC,0,I00846,Sem2
I00847,P2548FTC | MSc Accounting and Finance (Full Time) | Year 1 | Semester 2,AEF,0,I00847,Sem1
I00847,P2548FTC | MSc Accounting and Finance (Full Time) | Year 1 | Semester 2,AEF,0,I00847,Sem2
I00848,P2552FTC | MA Illustration (Full Time) | Year 1 | Semester 2,ADP,0,I00848,Sem1
I00848,P2552FTC | MA Illustration (Full Time) | Year 1 | Semester 2,ADP,0,I00848,Sem2
I00849,P2587FTC | MA Education Studies (Full Time) | Year 1 | Semester 1,SELL,0,I00849,Sem1
I00849,P2587FTC | MA Education Studies (Full Time) | Year 1 | Semester 1,SELL,0,I00849,Sem2
I00850,P2587FTD | MA Education Studies (Distance Learning) | Year 1 | Semester 2,SELL,0,I00850,Sem1
I00850,P2587FTD | MA Education Studies (Distance Learning) | Year 1 | Semester 2,SELL,0,I00850,Sem2
I00851,P2588FTD | MRes Humanities and Social Sciences (Distance Learning) (Full Time) |,SASSHPL,0,I00851,Sem1
I00851,P2588FTD | MRes Humanities and Social Sciences (Distance Learning) (Full Time) |,SASSHPL,0,I00851,Sem2
I00852,P2593FTD | MA TESOL Leadership and Management (Distance Learning) (Full Time) |,SELL,0,I00852,Sem1
I00852,P2593FTD | MA TESOL Leadership and Management (Distance Learning) (Full Time) |,SELL,0,I00852,Sem2
I00853,P2600FTC | MRes Creative Industries (Full Time) | Year 1 | Semester 2,FMC,0,I00853,Sem1
I00853,P2600FTC | MRes Creative Industries (Full Time) | Year 1 | Semester 2,FMC,0,I00853,Sem2
I00854,P2603FTC | MA Media and Communication (Full Time) | Year 1 | Semester 2,FMC,0,I00854,Sem1
I00854,P2603FTC | MA Media and Communication (Full Time) | Year 1 | Semester 2,FMC,0,I00854,Sem2
I00855,P2631FTC | PGCE - Postgraduate Further Education and Training (Full Time) | Year,SELL,0,I00855,Sem1
I00855,P2631FTC | PGCE - Postgraduate Further Education and Training (Full Time) | Year,SELL,0,I00855,Sem2
I00856,P2632FTC | PGCE - Professional Further Education and Training (Full Time) | Year,SELL,0,I00856,Sem1
I00856,P2632FTC | PGCE - Professional Further Education and Training (Full Time) | Year,SELL,0,I00856,Sem2
I00857,P2659FTC | MA Photography (Full Time) | Year 1 | Semester 2,ADP,0,I00857,Sem1
I00857,P2659FTC | MA Photography (Full Time) | Year 1 | Semester 2,ADP,0,I00857,Sem2
I00858,P2660FTC | MA Fashion and Textiles (Full Time) | Year 1 | Semester 2,ADP,0,I00858,Sem1
I00858,P2660FTC | MA Fashion and Textiles (Full Time) | Year 1 | Semester 2,ADP,0,I00858,Sem2
I00859,P2662FTC | MA International Relations (Full Time) | Year 1 | Semester 2,SASSHPL,0,I00859,Sem1
I00859,P2662FTC | MA International Relations (Full Time) | Year 1 | Semester 2,SASSHPL,0,I00859,Sem2
I00860,P2668PTC | PgDip Human Resource Development and Training Management | Year 1 | S,OSP,0,I00860,Sem1
I00860,P2668PTC | PgDip Human Resource Development and Training Management | Year 1 | S,OSP,0,I00860,Sem2
I00861,P2672FTC | MSc Economics Finance and Banking (Full Time) | Year 1 | Semester 2,AEF,0,I00861,Sem1
I00861,P2672FTC | MSc Economics Finance and Banking (Full Time) | Year 1 | Semester 2,AEF,0,I00861,Sem2
I00862,P2689FTC | PgDip Educational Leadership and Management (Full Time) | Year 1 | Se,SELL,0,I00862,Sem1
I00862,P2689FTC | PgDip Educational Leadership and Management (Full Time) | Year 1 | Se,SELL,0,I00862,Sem2
I00863,P2690PTD | PgDip Educational Leadership and Management (Distance Learning) | Yea,SELL,0,I00863,Sem1
I00863,P2690PTD | PgDip Educational Leadership and Management (Distance Learning) | Yea,SELL,0,I00863,Sem2
I00864,P2691FTC | PgCert Educational Leadership and Management (Full Time) | Year 1 | S,SELL,0,I00864,Sem1
I00864,P2691FTC | PgCert Educational Leadership and Management (Full Time) | Year 1 | S,SELL,0,I00864,Sem2
I00865,P2692PTD | PgCert Educational Leadership and Management (Distance Learning) | Ye,SELL,0,I00865,Sem1
I00865,P2692PTD | PgCert Educational Leadership and Management (Distance Learning) | Ye,SELL,0,I00865,Sem2
I00866,P2723PTD | MSc Forensic Accounting (Distance Learning) (2 Year) | Year 1 | Semes,AEF,0,I00866,Sem1
I00866,P2723PTD | MSc Forensic Accounting (Distance Learning) (2 Year) | Year 1 | Semes,AEF,0,I00866,Sem2
I00867,P2741FTC | MSc Creative Technologies (Full Time) | Year 1 | Semester 2,CTS,0,I00867,Sem1
I00867,P2741FTC | MSc Creative Technologies (Full Time) | Year 1 | Semester 2,CTS,0,I00867,Sem2
I00868,P2743FTC | MSc International Business and Management | Year 1 | Semester 2,SMI,0,I00868,Sem1
I00868,P2743FTC | MSc International Business and Management | Year 1 | Semester 2,SMI,0,I00868,Sem2
I00869,P2749FTC | PGCE - Professional PGCE Education | Year 1 | Semester 2,SELL,0,I00869,Sem1
I00869,P2749FTC | PGCE - Professional PGCE Education | Year 1 | Semester 2,SELL,0,I00869,Sem2
I00870,P2840FTC | PGCE - Postgraduate PGCE Education | Year 1 | Semester 2,SELL,0,I00870,Sem1
I00870,P2840FTC | PGCE - Postgraduate PGCE Education | Year 1 | Semester 2,SELL,0,I00870,Sem2
I00871,P2858PDD | MSc Educational Leadership and Management (Distance Learning) (Degree,SELL,0,I00871,Sem1
I00871,P2858PDD | MSc Educational Leadership and Management (Distance Learning) (Degree,SELL,0,I00871,Sem2
I00872,P2860PDD | MPA MPA Public Administration (Distance Learning) (Degree Apprentices,SELL,0,I00872,Sem1
I00872,P2860PDD | MPA MPA Public Administration (Distance Learning) (Degree Apprentices,SELL,0,I00872,Sem2
I00873,P2894PDC | MArch Architecture and Professional Practice (Degree Apprenticeship),ARCH,0,I00873,Sem1
I00873,P2894PDC | MArch Architecture and Professional Practice (Degree Apprenticeship),ARCH,0,I00873,Sem2
I00874,P2915PDC | MSc Educational Leadership and Management (Degree Apprenticeship) | Y,SELL,0,I00874,Sem1
I00874,P2915PDC | MSc Educational Leadership and Management (Degree Apprenticeship) | Y,SELL,0,I00874,Sem2
I00875,P2916PDC | MPA MPA Public Administration (Degree Apprenticeship) | Year 1 | Seme,SELL,0,I00875,Sem1
I00875,P2916PDC | MPA MPA Public Administration (Degree Apprenticeship) | Year 1 | Seme,SELL,0,I00875,Sem2
I00876,P2919PTC | PgCert Higher Education | Year 1 | Semester 2,SELL,0,I00876,Sem1
I00876,P2919PTC | PgCert Higher Education | Year 1 | Semester 2,SELL,0,I00876,Sem2
I00877,P2924FTC | MA Interior Architecture and Design (Full Time) | Year 1 | Semester 2,ARCH,0,I00877,Sem1
I00877,P2924FTC | MA Interior Architecture and Design (Full Time) | Year 1 | Semester 2,ARCH,0,I00877,Sem2
I00878,P2927FTD | MA Victorian Gothic: History Literature and Culture (Distance Learnin,SASSHPL,0,I00878,Sem1
I00878,P2927FTD | MA Victorian Gothic: History Literature and Culture (Distance Learnin,SASSHPL,0,I00878,Sem2
I00879,P2929FTD | MA International Relations (Distance Learning) (Full Time) | Year 1 |,SASSHPL,0,I00879,Sem1
I00879,P2929FTD | MA International Relations (Distance Learning) (Full Time) | Year 1 |,SASSHPL,0,I00879,Sem2
I00880,P2934FTC | MSc Digital Business Management (Full Time) | Year 1 | Semester 2,OSP,0,I00880,Sem1
I00880,P2934FTC | MSc Digital Business Management (Full Time) | Year 1 | Semester 2,OSP,0,I00880,Sem2
I00881,P2935FTC | MSc Accounting and Data Analytics (Full Time) | Year 1 | Semester 2,AEF,0,I00881,Sem1
I00881,P2935FTC | MSc Accounting and Data Analytics (Full Time) | Year 1 | Semester 2,AEF,0,I00881,Sem2
I00882,P3064FTD | MSc International Development (Distance Learning) (Full Time) | Year,SASSHPL,0,I00882,Sem1
I00882,P3064FTD | MSc International Development (Distance Learning) (Full Time) | Year,SASSHPL,0,I00882,Sem2
I00883,P3088FTC | MA Business Communication for International Leadership | Year 1 | Sem,SELL,0,I00883,Sem1
I00883,P3088FTC | MA Business Communication for International Leadership | Year 1 | Sem,SELL,0,I00883,Sem2
I00884,P3094FTC | LLM Corporate Governance and Law/Grad.CG (Full Time) | Year 1 | Semes,LAW,0,I00884,Sem1
I00884,P3094FTC | LLM Corporate Governance and Law/Grad.CG (Full Time) | Year 1 | Semes,LAW,0,I00884,Sem2
I00885,P3096FTC | MA Fashion Marketing (Full Time) | Year 1 | Semester 2,ADP,0,I00885,Sem1
I00885,P3096FTC | MA Fashion Marketing (Full Time) | Year 1 | Semester 2,ADP,0,I00885,Sem2
I00886,P3097FTC | MA Theatre: Socially Engaged Practice (Full Time) | Year 1 | Semester,ADP,0,I00886,Sem1
I00886,P3097FTC | MA Theatre: Socially Engaged Practice (Full Time) | Year 1 | Semester,ADP,0,I00886,Sem2
I00887,P3098FTC | MA International Marketing (Full Time) | Year 1 | Semester 2,SMI,0,I00887,Sem1
I00887,P3098FTC | MA International Marketing (Full Time) | Year 1 | Semester 2,SMI,0,I00887,Sem2
I00888,P3130PTD | MSc Global Human Resource Management (Distance Learning) | Year 1 | S,OSP,0,I00888,Sem1
I00888,P3130PTD | MSc Global Human Resource Management (Distance Learning) | Year 1 | S,OSP,0,I00888,Sem2
I00889,P3131PTD | MSc Risk Crisis and Resilience Management (Distance Learning) | Year,SMI,0,I00889,Sem1
I00889,P3131PTD | MSc Risk Crisis and Resilience Management (Distance Learning) | Year,SMI,0,I00889,Sem2
I00890,P3132PTD | MSc Cybercrime (Distance Learning) | Year 1 | Semester 2,SCCJ,0,I00890,Sem1
I00890,P3132PTD | MSc Cybercrime (Distance Learning) | Year 1 | Semester 2,SCCJ,0,I00890,Sem2
I00891,P3177PTD | MA Applied Linguistics and TESOL (Distance Learning) (2 Year) | Year,SELL,0,I00891,Sem1
I00891,P3177PTD | MA Applied Linguistics and TESOL (Distance Learning) (2 Year) | Year,SELL,0,I00891,Sem2
I00892,P3178PTD | MA Translation Studies (Distance Learning) (2 Year) | Year 1 | Semest,SELL,0,I00892,Sem1
I00892,P3178PTD | MA Translation Studies (Distance Learning) (2 Year) | Year 1 | Semest,SELL,0,I00892,Sem2
I00893,P3179PTD | MA TESOL Leadership and Management (Distance Learning) (2 Year) | Yea,SELL,0,I00893,Sem1
I00893,P3179PTD | MA TESOL Leadership and Management (Distance Learning) (2 Year) | Yea,SELL,0,I00893,Sem2
I00894,P3194PTD | MSc Innovation Management and Entrepreneurship (Distance Learning) |,SMI,0,I00894,Sem1
I00894,P3194PTD | MSc Innovation Management and Entrepreneurship (Distance Learning) |,SMI,0,I00894,Sem2
I00895,P3210FTC | MA International Relations and Politics (Full Time) | Year 1 | Semest,SASSHPL,0,I00895,Sem1
I00895,P3210FTC | MA International Relations and Politics (Full Time) | Year 1 | Semest,SASSHPL,0,I00895,Sem2
I00896,P3211FTC | MA Fashion Marketing (with Professional Experience) | Year 1 | Semest,ADP,0,I00896,Sem1
I00896,P3211FTC | MA Fashion Marketing (with Professional Experience) | Year 1 | Semest,ADP,0,I00896,Sem2
I00897,P3247FTC | PGCE - Postgraduate Primary | Year 1 | Semester 2,SELL,0,I00897,Sem1
I00897,P3247FTC | PGCE - Postgraduate Primary | Year 1 | Semester 2,SELL,0,I00897,Sem2
I00898,P3277FTC | MA Creative Technologies (Full Time) | Year 1 | Semester 2,CTS,0,I00898,Sem1
I00898,P3277FTC | MA Creative Technologies (Full Time) | Year 1 | Semester 2,CTS,0,I00898,Sem2
I00899,P3280FTD | MA Journalism (Distance Learning) (Full Time) | Year 1 | Semester 2,FMC,0,I00899,Sem1
I00899,P3280FTD | MA Journalism (Distance Learning) (Full Time) | Year 1 | Semester 2,FMC,0,I00899,Sem2
I00900,P3287PDD | MA Journalism (Distance Learning) (Degree Apprenticeship) | Year 1 |,FMC,0,I00900,Sem1
I00900,P3287PDD | MA Journalism (Distance Learning) (Degree Apprenticeship) | Year 1 |,FMC,0,I00900,Sem2
I00901,P3288PDC | MBA MBA Strategic Leadership (Senior Leader Apprenticeship) | Year 1,OSP,0,I00901,Sem1
I00901,P3288PDC | MBA MBA Strategic Leadership (Senior Leader Apprenticeship) | Year 1,OSP,0,I00901,Sem2
I00902,P3295PYC | MA Applied Linguistics and TESOL (with Professional Experience) | Yea,SELL,0,I00902,Sem1
I00902,P3295PYC | MA Applied Linguistics and TESOL (with Professional Experience) | Yea,SELL,0,I00902,Sem2
I00903,P3296PYC | MA Business Communication for International Leadership (with Professi,SELL,0,I00903,Sem1
I00903,P3296PYC | MA Business Communication for International Leadership (with Professi,SELL,0,I00903,Sem2
I00904,P3338FTC | MA Architecture (Full Time) | Year 1 | Semester 2,ARCH,0,I00904,Sem1
I00904,P3338FTC | MA Architecture (Full Time) | Year 1 | Semester 2,ARCH,0,I00904,Sem2
I00905,P3394PYC | MSc Educational Leadership and Management (with Professional Experien,SELL,0,I00905,Sem1
I00905,P3394PYC | MSc Educational Leadership and Management (with Professional Experien,SELL,0,I00905,Sem2
I00906,P3395PYC | MA Education Studies (with Professional Experience) | Year 1 | Semest,SELL,0,I00906,Sem1
I00906,P3395PYC | MA Education Studies (with Professional Experience) | Year 1 | Semest,SELL,0,I00906,Sem2
I00907,P3415FTD | PGCE - Postgraduate Further Education and Training (Distance Learning,SELL,0,I00907,Sem1
I00907,P3415FTD | PGCE - Postgraduate Further Education and Training (Distance Learning,SELL,0,I00907,Sem2
I00908,P3416FTD | PGCE - Professional Further Education and Training (Distance Learning,SELL,0,I00908,Sem1
I00908,P3416FTD | PGCE - Professional Further Education and Training (Distance Learning,SELL,0,I00908,Sem2
I00909,P3442FTC | MSc Information Systems (London Campus) | Year 1 | Semester 2,LDNCOMP,0,I00909,Sem1
I00909,P3442FTC | MSc Information Systems (London Campus) | Year 1 | Semester 2,LDNCOMP,0,I00909,Sem2
I00910,P3443FTC | MSc Construction Project Management (London Campus) | Year 1 | Semest,LDNSCES,0,I00910,Sem1
I00910,P3443FTC | MSc Construction Project Management (London Campus) | Year 1 | Semest,LDNSCES,0,I00910,Sem2
I00911,P3505PTD | Post Graduate Diploma Cyber Security & Digital Forensics (Dl) | Year,COMP,0,I00911,Sem1
I00911,P3505PTD | Post Graduate Diploma Cyber Security & Digital Forensics (Dl) | Year,COMP,0,I00911,Sem2
I00912,P3448FTC | MSc International Business and Management (London Campus) | Year 1 |,LDNSMI,0,I00912,Sem1
I00912,P3448FTC | MSc International Business and Management (London Campus) | Year 1 |,LDNSMI,0,I00912,Sem2
I00913,P3450FTC | MSc Engineering Management (London Campus) | Year 1 | Semester 2,LDNSMDE,0,I00913,Sem1
I00913,P3450FTC | MSc Engineering Management (London Campus) | Year 1 | Semester 2,LDNSMDE,0,I00913,Sem2
I00914,P3457FTC | MSc Marketing Analytics (Full Time) | Year 1 | Semester 2,SMI,0,I00914,Sem1
I00914,P3457FTC | MSc Marketing Analytics (Full Time) | Year 1 | Semester 2,SMI,0,I00914,Sem2
I00915,P3492FTC | MSc Criminal Psychology (Full Time) | Year 1 | Semester 2,SCCJ,0,I00915,Sem1
I00915,P3492FTC | MSc Criminal Psychology (Full Time) | Year 1 | Semester 2,SCCJ,0,I00915,Sem2
I00916,P3493FTC | MSc Economic Crime (Full Time) | Year 1 | Semester 1,SCCJ,0,I00916,Sem1
I00916,P3493FTC | MSc Economic Crime (Full Time) | Year 1 | Semester 1,SCCJ,0,I00916,Sem2
I00917,P3493PTD | MSc Economic Crime (Distance Learning) | Year 1 | Semester 2,SCCJ,0,I00917,Sem1
I00917,P3493PTD | MSc Economic Crime (Distance Learning) | Year 1 | Semester 2,SCCJ,0,I00917,Sem2
I00918,P3494FTC | MSc Forensic Investigation (Full Time) | Year 1 | Semester 2,SCCJ,0,I00918,Sem1
I00918,P3494FTC | MSc Forensic Investigation (Full Time) | Year 1 | Semester 2,SCCJ,0,I00918,Sem2
I00919,P3495FTC | MSc Cybercrime Terrorism and Security (Full Time) | Year 1 | Semester,SCCJ,0,I00919,Sem1
I00919,P3495FTC | MSc Cybercrime Terrorism and Security (Full Time) | Year 1 | Semester,SCCJ,0,I00919,Sem2
I00920,P3496FTC | MSc International Criminal Justice and Intelligence (Full Time) | Yea,SCCJ,0,I00920,Sem1
I00920,P3496FTC | MSc International Criminal Justice and Intelligence (Full Time) | Yea,SCCJ,0,I00920,Sem2
I00921,P3496PTD | MSc International Criminal Justice and Intelligence (Distance Learnin,SCCJ,0,I00921,Sem1
I00921,P3496PTD | MSc International Criminal Justice and Intelligence (Distance Learnin,SCCJ,0,I00921,Sem2
I00922,P3497PTD | MSc Criminal Psychology and Victimology (Distance Learning) | Year 1,SCCJ,0,I00922,Sem1
I00922,P3497PTD | MSc Criminal Psychology and Victimology (Distance Learning) | Year 1,SCCJ,0,I00922,Sem2
I00923,P3498PTD | MSc Terrorism and Security Management (Distance Learning) | Year 1 |,SCCJ,0,I00923,Sem1
I00923,P3498PTD | MSc Terrorism and Security Management (Distance Learning) | Year 1 |,SCCJ,0,I00923,Sem2
